14	23538290	23538308
15	74420038	74420056
16	25138282	25138300
17	46340548	46340566
20	49196691	49196709
3	138830851	138830869
3	24227576	24227594
5	153354129	153354147
6	116882738	116882756
6	134418449	134418467
8	119756025	119756043
8	62380236	62380254
8	9688577	9688595
1	156659459	156659477
1	206653020	206653038
10	85964046	85964064
11	111802690	111802708
11	34196045	34196063
2	68423443	68423461
20	49411427	49411445
4	58030344	58030362
6	135760232	135760250
9	100361145	100361163
1	24194924	24194942
1	27429359	27429377
10	24283579	24283597
11	74991373	74991391
12	53815532	53815550
15	45998026	45998044
16	53241840	53241858
2	214116444	214116462
21	43237094	43237112
3	15309619	15309637
4	4254624	4254642
5	133913647	133913665
6	158493360	158493378
6	44623417	44623435
8	134465744	134465762
9	36450318	36450336
1	101334109	101334127
1	192988762	192988780
1	8909134	8909152
10	28917229	28917247
10	30287435	30287453
14	105837317	105837335
15	74666150	74666168
16	82263814	82263832
3	195980638	195980656
7	16958105	16958123
7	8257285	8257303
8	49891694	49891712
11	67030317	67030335
11	73372152	73372170
12	109825349	109825367
13	70431544	70431562
16	25067117	25067135
17	62024297	62024315
19	46320625	46320643
2	85956257	85956275
5	141193803	141193821
6	138328244	138328262
7	150821153	150821171
7	31017675	31017693
7	73140235	73140253
8	134582020	134582038
9	139941149	139941167
X	20460911	20460929
1	205626853	205626871
1	39283998	39284016
1	43539478	43539496
10	35415806	35415824
12	54595271	54595289
12	6945029	6945047
19	50073542	50073560
19	50964641	50964659
2	219122586	219122604
2	74942306	74942324
20	311394	311412
20	4588061	4588079
3	188672580	188672598
4	88157112	88157130
4	88387095	88387113
4	95312145	95312163
9	4762715	4762733
1	111067262	111067280
11	75243595	75243613
16	19514147	19514165
16	19897756	19897774
16	21720019	21720037
18	18775311	18775329
18	57663791	57663809
5	171720673	171720691
6	130644004	130644022
7	102107688	102107706
7	12564604	12564622
8	37709122	37709140
9	91933917	91933935
1	21695155	21695173
10	103832829	103832847
10	43957519	43957537
10	71476888	71476906
10	86475804	86475822
11	17549853	17549871
12	50172103	50172121
13	31998450	31998468
14	94468299	94468317
15	94707629	94707647
19	3429672	3429690
2	102035693	102035711
2	128991263	128991281
5	96869980	96869998
6	32901522	32901540
7	25138213	25138231
9	139014919	139014937
X	153763237	153763255
1	29203873	29203891
1	3341433	3341451
1	55803967	55803985
11	35637902	35637920
11	64018897	64018915
11	8285525	8285543
12	107313879	107313897
14	94437111	94437129
15	45497516	45497534
15	57819879	57819897
17	1812197	1812215
17	40669647	40669665
19	12876954	12876972
19	4911968	4911986
2	172992162	172992180
2	85512763	85512781
20	33684186	33684204
4	25368826	25368844
5	118771338	118771356
6	106892974	106892992
7	112190686	112190704
10	75608958	75608976
11	110304668	110304686
13	50659305	50659323
14	24483328	24483346
14	24559906	24559924
15	57852193	57852211
17	10748643	10748661
17	74711097	74711115
18	55803197	55803215
19	42257276	42257294
2	143792020	143792038
2	178013822	178013840
20	36013254	36013272
20	42846162	42846180
3	169581384	169581402
6	160877158	160877176
10	73246426	73246444
10	99313438	99313456
12	107525735	107525753
13	111108401	111108419
13	95841765	95841783
14	56806994	56807012
15	99602314	99602332
16	20311964	20311982
16	53088870	53088888
17	32078324	32078342
2	113896145	113896163
20	21029632	21029650
22	24204472	24204490
3	131268364	131268382
3	40032246	40032264
7	99591969	99591987
1	25364357	25364375
1	6305277	6305295
1	92393024	92393042
10	99469428	99469446
11	71726884	71726902
11	76758913	76758931
13	28898519	28898537
14	93079623	93079641
14	94406150	94406168
15	72492211	72492229
17	75063049	75063067
19	39127632	39127650
2	220507398	220507416
5	134241474	134241492
5	179742865	179742883
6	33091664	33091682
8	17557236	17557254
8	49838350	49838368
1	152162481	152162499
10	90973153	90973171
11	13977603	13977621
11	44797131	44797149
11	62162460	62162478
13	101167266	101167284
15	62364083	62364101
19	11992203	11992221
19	51425680	51425698
20	43015312	43015330
5	145061347	145061365
6	166298523	166298541
6	36328446	36328464
6	56502553	56502571
7	116628618	116628636
9	36407214	36407232
X	117981764	117981782
1	11780018	11780036
1	172398623	172398641
1	174227383	174227401
11	93905033	93905051
12	70983929	70983947
14	103544780	103544798
15	42352081	42352099
15	75335339	75335357
17	25978625	25978643
17	29716572	29716590
17	76081221	76081239
19	42148440	42148458
20	46292685	46292703
3	140719057	140719075
6	128058254	128058272
6	165853588	165853606
8	133887892	133887910
9	71460093	71460111
1	243912178	243912196
1	6546696	6546714
15	45749921	45749939
15	46007912	46007930
17	42118985	42119003
17	7944866	7944884
20	247783	247801
3	128964793	128964811
4	90032472	90032490
5	63525185	63525203
5	75897475	75897493
6	15893993	15894011
7	95156918	95156936
9	124887612	124887630
1	111984373	111984391
1	112933618	112933636
1	90270387	90270405
11	44638592	44638610
12	124390068	124390086
15	63340331	63340349
15	64338754	64338772
15	72095226	72095244
17	31847625	31847643
2	176991930	176991948
4	111440227	111440245
7	106377864	106377882
8	110359276	110359294
9	135675707	135675725
X	52964082	52964100
1	150533551	150533569
19	13306688	13306706
19	17457170	17457188
2	131631461	131631479
2	99682652	99682670
20	49923487	49923505
21	33158369	33158387
5	61521054	61521072
6	160941059	160941077
8	67341174	67341192
1	203238372	203238390
1	28575156	28575174
11	108525918	108525936
11	1859117	1859135
12	51219322	51219340
12	53493394	53493412
15	68599168	68599186
15	77835850	77835868
18	43271408	43271426
2	38104813	38104831
2	65492379	65492397
20	43639904	43639922
3	183622379	183622397
6	151063117	151063135
7	23903004	23903022
7	39620188	39620206
8	126741669	126741687
8	134221675	134221693
8	41686034	41686052
9	103881685	103881703
9	5886279	5886297
X	128860527	128860545
1	26362618	26362636
12	49690465	49690483
18	56975890	56975908
2	196363087	196363105
2	25048091	25048109
3	47517537	47517555
4	103352758	103352776
4	175240508	175240526
6	43737364	43737382
7	131544102	131544120
7	31014604	31014622
7	40644615	40644633
8	52921208	52921226
9	126889270	126889288
1	45480320	45480338
1	59307330	59307348
10	53149278	53149296
11	100801097	100801115
12	118493067	118493085
22	30031920	30031938
3	128564897	128564915
3	17686761	17686779
3	40358735	40358753
5	133922641	133922659
7	105650100	105650118
7	40092263	40092281
9	34332548	34332566
9	71642708	71642726
X	43417263	43417281
1	150532562	150532580
1	214296692	214296710
10	103649558	103649576
11	11820547	11820565
19	10111084	10111102
19	4139886	4139904
2	48338468	48338486
3	99551010	99551028
5	150180790	150180808
6	51824743	51824761
7	150475979	150475997
9	26326663	26326681
10	65479923	65479941
13	28404255	28404273
16	47177445	47177463
16	77709802	77709820
19	51172800	51172818
19	51662204	51662222
19	51941674	51941692
2	152855683	152855701
20	61941036	61941054
22	30659020	30659038
6	160362928	160362946
6	33668415	33668433
7	73864433	73864451
X	49641547	49641565
1	110316470	110316488
1	111765655	111765673
1	37169476	37169494
15	65023652	65023670
15	90630204	90630222
2	118543478	118543496
20	23427436	23427454
3	134168297	134168315
3	42578089	42578107
5	173000254	173000272
6	134478085	134478103
8	27584936	27584954
9	100836840	100836858
X	39009179	39009197
1	79083385	79083403
10	105245615	105245633
10	79807214	79807232
11	32395941	32395959
11	64216454	64216472
11	67124499	67124517
12	105777301	105777319
12	59507705	59507723
15	93352489	93352507
16	30856190	30856208
16	3179710	3179728
16	56352399	56352417
16	74896831	74896849
19	14517152	14517170
3	132071581	132071599
3	98062935	98062953
4	74439594	74439612
4	87817077	87817095
5	148822261	148822279
6	16184509	16184527
6	27863455	27863473
6	29815988	29816006
6	37452138	37452156
7	28961568	28961586
X	70318352	70318370
12	42766171	42766189
13	30046656	30046674
14	53773092	53773110
15	41151504	41151522
16	2969838	2969856
19	3586245	3586263
2	112806542	112806560
3	187432368	187432386
3	88052488	88052506
4	83995341	83995359
1	12269084	12269102
1	152413522	152413540
1	180385328	180385346
16	21095319	21095337
2	180989160	180989178
4	10016997	10017015
5	146938622	146938640
6	97516278	97516296
7	26540567	26540585
8	11325258	11325276
9	101469640	101469658
X	69989682	69989700
1	151168945	151168963
1	173224526	173224544
1	210621819	210621837
1	24853852	24853870
1	26471778	26471796
1	43043760	43043778
1	84588664	84588682
12	32608638	32608656
15	58562321	58562339
19	34269136	34269154
19	41104670	41104688
19	54735704	54735722
20	50996446	50996464
21	46558670	46558688
5	72832810	72832828
8	120522072	120522090
9	103363611	103363629
9	33287176	33287194
1	228800313	228800331
12	38532686	38532704
12	38722302	38722320
12	6888256	6888274
14	101121293	101121311
14	76819285	76819303
17	25936813	25936831
17	64712008	64712026
18	72219372	72219390
2	110493992	110494010
2	73391064	73391082
2	95745906	95745924
21	26758386	26758404
7	105683418	105683436
7	123134429	123134447
1	46912689	46912707
11	2441052	2441070
12	56320687	56320705
12	69464287	69464305
12	7372425	7372443
12	92964318	92964336
16	71995511	71995529
19	42048530	42048548
2	231663702	231663720
2	98365040	98365058
5	150880459	150880477
6	107996710	107996728
6	11069368	11069386
X	149940807	149940825
10	44185678	44185696
11	94238040	94238058
12	108279039	108279057
12	56858268	56858286
15	57598996	57599014
19	18499378	18499396
19	48466590	48466608
22	28416188	28416206
3	122075467	122075485
3	155070879	155070897
3	69021713	69021731
5	33436162	33436180
5	55232116	55232134
6	132539418	132539436
6	797682	797700
7	38145667	38145685
7	51434937	51434955
7	75943720	75943738
8	142179314	142179332
1	16405539	16405557
1	36808475	36808493
1	40498136	40498154
10	134036779	134036797
11	45361749	45361767
11	75258771	75258789
12	49147426	49147444
13	51486341	51486359
20	5173145	5173163
3	140824799	140824817
3	188759468	188759486
3	30154571	30154589
3	56736709	56736727
5	141928559	141928577
5	35777901	35777919
6	119450720	119450738
6	144540414	144540432
6	159393603	159393621
1	156695754	156695772
1	184774885	184774903
10	104153824	104153842
10	52127697	52127715
10	98135255	98135273
14	22788386	22788404
15	77789332	77789350
16	19097965	19097983
17	58220410	58220428
17	76357023	76357041
18	49194669	49194687
19	18057281	18057299
2	62220751	62220769
5	77304372	77304390
6	47065259	47065277
7	142509010	142509028
7	36331257	36331275
7	37324498	37324516
7	72866301	72866319
1	208267285	208267303
1	41734015	41734033
1	51762649	51762667
14	81453953	81453971
15	74200804	74200822
16	57452939	57452957
17	16424754	16424772
17	37309290	37309308
19	41860035	41860053
2	220360269	220360287
20	57023013	57023031
4	185231617	185231635
4	54671104	54671122
4	87843698	87843716
5	141258911	141258929
7	56142175	56142193
7	84652578	84652596
1	197149601	197149619
16	85309392	85309410
17	17936994	17937012
2	64558174	64558192
3	142706107	142706125
3	196756774	196756792
3	49840162	49840180
3	98531825	98531843
4	78230196	78230214
5	66053243	66053261
7	128038785	128038803
1	224645402	224645420
1	31656988	31657006
1	31895755	31895773
11	117097331	117097349
11	65149877	65149895
12	57381485	57381503
13	46895936	46895954
14	65290110	65290128
17	64563503	64563521
17	75491194	75491212
18	60798524	60798542
19	10369845	10369863
2	173729125	173729143
3	186539415	186539433
3	47879349	47879367
4	110920110	110920128
4	8405066	8405084
5	59973729	59973747
6	73839812	73839830
6	76007094	76007112
9	112083381	112083399
1	179339066	179339084
1	206781640	206781658
11	11049813	11049831
17	21416421	21416439
17	2286043	2286061
18	21392692	21392710
18	60990437	60990455
2	176116358	176116376
2	23422379	23422397
3	130478749	130478767
3	167765128	167765146
3	181418416	181418434
8	26185105	26185123
9	135897898	135897916
1	47639683	47639701
12	10715098	10715116
12	12480922	12480940
15	89959668	89959686
2	169818325	169818343
2	24047736	24047754
7	102090903	102090921
7	6566249	6566267
8	8130882	8130900
9	87396530	87396548
11	120105912	120105930
11	129234219	129234237
12	122492395	122492413
14	58338407	58338425
15	69076205	69076223
17	17822676	17822694
17	1968479	1968497
2	46859662	46859680
7	29142353	29142371
9	123822500	123822518
X	43419098	43419116
1	201330942	201330960
1	24477127	24477145
10	75404088	75404106
11	76757278	76757296
13	99828994	99829012
14	94373257	94373275
20	24975637	24975655
22	37594669	37594687
4	171180961	171180979
6	3279961	3279979
6	42694505	42694523
6	97507516	97507534
X	47886267	47886285
1	146644270	146644288
11	59052181	59052199
12	82921143	82921161
15	91191463	91191481
19	3666017	3666035
2	10188995	10189013
21	45725004	45725022
22	20772593	20772611
3	44574459	44574477
5	73691118	73691136
6	2912109	2912127
6	75976620	75976638
8	40110778	40110796
1	55137873	55137891
1	70975966	70975984
11	120530993	120531011
11	64321117	64321135
12	57521155	57521173
13	114048454	114048472
16	1463823	1463841
16	2918540	2918558
19	5048454	5048472
2	46290239	46290257
20	22672439	22672457
20	3800900	3800918
21	32570986	32571004
3	50384826	50384844
6	160075756	160075774
8	73759567	73759585
1	210033824	210033842
1	45958975	45958993
10	86112180	86112198
11	131737745	131737763
11	96197170	96197188
12	118815880	118815898
14	105292921	105292939
15	99425027	99425045
17	55749433	55749451
2	26214578	26214596
20	58712892	58712910
5	115167034	115167052
6	100449973	100449991
6	89692555	89692573
9	33852407	33852425
9	87012161	87012179
1	160967285	160967303
11	4561036	4561054
12	104271885	104271903
13	52470589	52470607
15	39110077	39110095
18	60253597	60253615
19	1514016	1514034
2	68412873	68412891
2	85977800	85977818
3	73135333	73135351
5	149509668	149509686
5	159865546	159865564
8	106918282	106918300
8	10696558	10696576
8	135898828	135898846
8	22876912	22876930
8	22941833	22941851
X	65091863	65091881
1	100173290	100173308
1	204367850	204367868
11	12910491	12910509
11	74743198	74743216
12	105447006	105447024
12	14409645	14409663
12	57607235	57607253
15	51694258	51694276
17	3747401	3747419
19	19296904	19296922
2	208937191	208937209
22	23520800	23520818
3	189685239	189685257
3	47464023	47464041
3	87019137	87019155
4	183859435	183859453
5	148377917	148377935
5	149730257	149730275
6	131206678	131206696
6	133833749	133833767
7	27616151	27616169
8	36948534	36948552
9	124402477	124402495
9	33375082	33375100
9	80984727	80984745
X	11788562	11788580
X	68442136	68442154
1	29208725	29208743
11	129201884	129201902
11	85753110	85753128
12	120703716	120703734
14	73371831	73371849
15	33601856	33601874
15	90038343	90038361
17	17400287	17400305
17	34296688	34296706
18	21202376	21202394
19	14225060	14225078
19	1813227	1813245
19	8223544	8223562
2	74562155	74562173
20	37262447	37262465
3	52462720	52462738
4	153561627	153561645
4	81991086	81991104
7	134198116	134198134
7	142564233	142564251
7	75495955	75495973
8	135643941	135643959
8	17010071	17010089
9	92218820	92218838
1	17278353	17278371
1	41418333	41418351
1	43212992	43213010
12	57233864	57233882
13	42242475	42242493
14	93147584	93147602
17	66462447	66462465
18	60683667	60683685
2	11272904	11272922
3	189679509	189679527
7	150145947	150145965
7	32519383	32519401
7	35464661	35464679
8	126444442	126444460
9	95478951	95478969
1	158094942	158094960
1	235946661	235946679
10	96892858	96892876
13	74861229	74861247
14	105818749	105818767
15	64978508	64978526
15	78931251	78931269
2	196996242	196996260
20	5186209	5186227
3	131972291	131972309
6	20056806	20056824
6	34164184	34164202
1	204131793	204131811
1	206663585	206663603
10	5426160	5426178
14	21575186	21575204
14	33045479	33045497
14	51066856	51066874
17	15406295	15406313
2	101629292	101629310
2	220159731	220159749
2	96804596	96804614
4	77352112	77352130
5	82860125	82860143
6	56564036	56564054
8	22774995	22775013
9	34403936	34403954
1	16335683	16335701
11	87132573	87132591
17	27054009	27054027
17	70723997	70724015
17	76418282	76418300
19	18223965	18223983
2	220862140	220862158
2	33605258	33605276
3	48236090	48236108
8	8887494	8887512
9	126306461	126306479
11	65083211	65083229
17	43909664	43909682
17	45020064	45020082
17	47109696	47109714
19	11146770	11146788
19	1194668	1194686
22	37178242	37178260
3	124620336	124620354
4	9705267	9705285
5	98241754	98241772
6	31055489	31055507
8	37853951	37853969
9	101947060	101947078
1	230933787	230933805
1	32429873	32429891
1	99947133	99947151
12	113486634	113486652
12	54688170	54688188
12	56191054	56191072
13	49875463	49875481
15	58474928	58474946
15	79632530	79632548
19	28816430	28816448
19	6769471	6769489
5	80491042	80491060
7	37238641	37238659
9	134225596	134225614
1	160921341	160921359
1	236922727	236922745
1	25935262	25935280
1	30266035	30266053
1	90228690	90228708
1	95699687	95699705
10	98994343	98994361
10	99805716	99805734
11	45392929	45392947
11	62554160	62554178
12	95928343	95928361
14	24399152	24399170
16	67051916	67051934
17	7259505	7259523
17	8013721	8013739
2	163154627	163154645
21	43584688	43584706
22	26727149	26727167
3	98321094	98321112
6	57133054	57133072
7	131734658	131734676
7	28101928	28101946
7	51230599	51230617
9	101537268	101537286
1	156414395	156414413
12	53584068	53584086
12	9786965	9786983
14	51686754	51686772
16	81771777	81771795
18	961744	961762
19	50010003	50010021
3	24279697	24279715
3	3242496	3242514
6	151656145	151656163
8	140643284	140643302
9	14768698	14768716
10	118935631	118935649
11	4094105	4094123
12	40405136	40405154
14	102094940	102094958
17	65383262	65383280
17	80279484	80279502
18	47385284	47385302
2	159757958	159757976
20	9388896	9388914
22	37153810	37153828
22	50648436	50648454
3	16331995	16332013
4	139011813	139011831
4	140419098	140419116
5	149208159	149208177
7	28966816	28966834
10	103541020	103541038
12	3764874	3764892
15	60619206	60619224
19	50181328	50181346
2	231714943	231714961
3	73481772	73481790
4	38858499	38858517
5	102017278	102017296
7	31776179	31776197
8	32412373	32412391
1	10554876	10554894
1	110033409	110033427
1	115522103	115522121
1	55257756	55257774
15	52548673	52548691
18	45299183	45299201
2	30249484	30249502
20	36849669	36849687
20	55549624	55549642
5	95949892	95949910
6	84930723	84930741
7	151048309	151048327
7	28429209	28429227
7	98062794	98062812
8	87137499	87137517
1	28929528	28929546
10	103539808	103539826
10	81322056	81322074
11	46911339	46911357
12	68434411	68434429
12	71123962	71123980
16	10275583	10275601
17	36505183	36505201
17	59467476	59467494
17	9632538	9632556
19	50982554	50982572
2	119932209	119932227
2	69603067	69603085
22	41913932	41913950
3	32060744	32060762
6	32952756	32952774
7	73831891	73831909
9	17802427	17802445
X	109134311	109134329
10	82203551	82203569
10	96040027	96040045
14	75555442	75555460
15	41075001	41075019
16	48657293	48657311
17	38231940	38231958
19	42637390	42637408
19	51433262	51433280
2	176555030	176555048
22	33382188	33382206
3	176656975	176656993
3	38016310	38016328
5	14364896	14364914
7	142700723	142700741
8	38688375	38688393
11	6460394	6460412
12	16052413	16052431
12	51031852	51031870
12	64943540	64943558
15	56788919	56788937
16	2203696	2203714
17	30466078	30466096
17	36571129	36571147
19	50487066	50487084
19	734226	734244
2	95781260	95781278
5	90228107	90228125
6	56460485	56460503
9	139118127	139118145
1	62873263	62873281
10	104159435	104159453
10	118442013	118442031
10	126218867	126218885
10	27945715	27945733
11	110247610	110247628
11	34489963	34489981
11	65905090	65905108
14	21560792	21560810
15	56721242	56721260
15	74667739	74667757
16	50705748	50705766
16	71392551	71392569
16	87669271	87669289
18	11938059	11938077
20	48802951	48802969
5	122946983	122947001
5	139726424	139726442
5	75879459	75879477
6	144263421	144263439
7	116767811	116767829
8	95369491	95369509
11	64555219	64555237
14	31449512	31449530
15	100244755	100244773
2	241000575	241000593
20	37355992	37356010
3	170408348	170408366
3	30810394	30810412
4	104021105	104021123
4	7072665	7072683
11	128826529	128826547
11	14926532	14926550
11	47182762	47182780
11	65356356	65356374
11	73062400	73062418
12	112191153	112191171
16	10274723	10274741
16	24053531	24053549
17	4785458	4785476
17	603934	603952
17	72858529	72858547
19	12783008	12783026
19	42289658	42289676
19	42954779	42954797
19	5804234	5804252
8	30404913	30404931
9	32579895	32579913
9	35826150	35826168
X	109100313	109100331
1	116249630	116249648
1	119829414	119829432
1	212650663	212650681
10	92766193	92766211
11	6724872	6724890
11	6778796	6778814
11	77939607	77939625
14	100574823	100574841
15	35370869	35370887
15	51485046	51485064
17	19896238	19896256
17	62141288	62141306
19	4791262	4791280
20	23330476	23330494
3	158031309	158031327
7	130581327	130581345
7	142340208	142340226
7	142491304	142491322
8	120780171	120780189
9	33624139	33624157
10	92511343	92511361
11	111984331	111984349
11	17620672	17620690
11	34607949	34607967
11	75288415	75288433
12	54140624	54140642
14	45737928	45737946
14	75774673	75774691
14	88480268	88480286
17	4118815	4118833
18	29302512	29302530
19	5031785	5031803
20	54919100	54919118
3	124647644	124647662
3	63979464	63979482
4	5144671	5144689
5	134527218	134527236
5	65603669	65603687
7	100787467	100787485
8	145056770	145056788
8	19637212	19637230
X	13766154	13766172
1	182366035	182366053
1	233530796	233530814
12	123850407	123850425
15	60209901	60209919
19	47628652	47628670
22	33915423	33915441
3	150785023	150785041
4	177968682	177968700
6	128649326	128649344
6	30187111	30187129
8	102313778	102313796
8	41559389	41559407
8	64213482	64213500
9	100149412	100149430
9	100377957	100377975
1	85402083	85402101
1	85725435	85725453
10	26846184	26846202
12	80866883	80866901
13	40186355	40186373
14	35882643	35882661
16	3011890	3011908
17	38191536	38191554
2	65414567	65414585
20	31378021	31378039
3	124714441	124714459
6	138912203	138912221
6	34427848	34427866
6	8219775	8219793
8	119132992	119133010
8	26231807	26231825
9	5600673	5600691
X	152736435	152736453
1	157460556	157460574
1	24077970	24077988
11	32814600	32814618
16	52946659	52946677
17	41837952	41837970
20	24764903	24764921
4	154004766	154004784
4	69364310	69364328
5	137412966	137412984
5	158122705	158122723
8	139780024	139780042
10	25516200	25516218
11	45986613	45986631
12	111967416	111967434
12	34175123	34175141
12	38710302	38710320
15	33585092	33585110
18	29869646	29869664
20	52679469	52679487
3	185977491	185977509
6	6057869	6057887
7	121007074	121007092
7	44896705	44896723
8	66977342	66977360
1	11301931	11301949
10	124804093	124804111
11	32345250	32345268
14	21439240	21439258
16	1913800	1913818
17	46868563	46868581
17	72861171	72861189
17	74010454	74010472
19	32831358	32831376
2	183649607	183649625
2	191861260	191861278
3	135794240	135794258
4	56188027	56188045
5	114922406	114922424
9	112203174	112203192
9	114837205	114837223
1	116350544	116350562
1	214445032	214445050
10	88345381	88345399
11	94803013	94803031
12	53553332	53553350
17	46413434	46413452
2	172560307	172560325
2	211949977	211949995
2	231689393	231689411
20	24899145	24899163
21	45567192	45567210
22	24643702	24643720
5	125689776	125689794
6	126354956	126354974
8	144594932	144594950
8	145288661	145288679
8	39891683	39891701
1	150968561	150968579
10	102503518	102503536
12	78118333	78118351
19	14307024	14307042
2	223768530	223768548
21	47016804	47016822
3	120342054	120342072
3	184894735	184894753
4	115580736	115580754
5	174871834	174871852
6	112350596	112350614
9	131057783	131057801
9	133922289	133922307
1	46943263	46943281
1	54535958	54535976
1	67998253	67998271
10	102827782	102827800
11	8230934	8230952
11	9634887	9634905
12	132638571	132638589
12	58740008	58740026
17	70553245	70553263
18	51436255	51436273
19	15666825	15666843
19	44314133	44314151
22	31485289	31485307
22	36673871	36673889
4	42282548	42282566
8	103664207	103664225
9	90788477	90788495
X	110236025	110236043
1	157333528	157333546
1	231451720	231451738
12	10162664	10162682
12	127269054	127269072
13	34505734	34505752
14	24766228	24766246
16	81731011	81731029
2	121070909	121070927
2	12556880	12556898
3	188674812	188674830
4	15651758	15651776
6	41673791	41673809
6	44047064	44047082
8	22613736	22613754
1	155067044	155067062
1	155561777	155561795
1	27611339	27611357
1	54955241	54955259
16	2190760	2190778
17	75603127	75603145
19	36207787	36207805
2	121828728	121828746
2	225515725	225515743
22	26174015	26174033
3	184445428	184445446
3	8483881	8483899
5	132796033	132796051
8	53490468	53490486
X	152820423	152820441
X	18408254	18408272
X	77280426	77280444
1	184951454	184951472
10	12698711	12698729
11	1616862	1616880
12	52515802	52515820
12	57506274	57506292
13	41257300	41257318
2	44619677	44619695
20	32255889	32255907
20	62733530	62733548
3	113296890	113296908
3	160992668	160992686
3	53168894	53168912
3	9769086	9769104
4	160096859	160096877
4	87417437	87417455
5	141525068	141525086
5	42057525	42057543
7	148823465	148823483
7	39785957	39785975
7	5534416	5534434
X	119014983	119015001
1	26222065	26222083
1	41078119	41078137
1	9023141	9023159
10	74100362	74100380
11	10646181	10646199
11	10757515	10757533
11	126064200	126064218
12	70273331	70273349
13	114992389	114992407
18	43490559	43490577
3	44955566	44955584
6	132805480	132805498
6	40974058	40974076
7	16117874	16117892
7	21296085	21296103
9	129464903	129464921
9	73864846	73864864
1	116711157	116711175
1	117117411	117117429
1	36600499	36600517
1	40005050	40005068
10	4698960	4698978
10	70982137	70982155
12	54185684	54185702
12	59543961	59543979
12	94496191	94496209
13	98011898	98011916
14	72980938	72980956
15	52371257	52371275
16	87236961	87236979
2	70528474	70528492
2	75147047	75147065
21	36003031	36003049
7	103214091	103214109
8	103598166	103598184
1	234634982	234635000
11	12258241	12258259
13	109547746	109547764
13	21286915	21286933
14	107172945	107172963
14	23734472	23734490
14	30018253	30018271
14	90985420	90985438
15	51673607	51673625
15	77926948	77926966
15	91025788	91025806
17	41987724	41987742
19	1113435	1113453
22	51130130	51130148
3	122398154	122398172
4	113021011	113021029
5	171339325	171339343
6	41570971	41570989
6	99915573	99915591
8	26519502	26519520
9	36023609	36023627
1	110042719	110042737
1	197893830	197893848
10	121619104	121619122
11	35259852	35259870
11	5402158	5402176
14	102427596	102427614
14	23026241	23026259
16	66308497	66308515
17	48171802	48171820
17	61484279	61484297
17	73408852	73408870
17	77078902	77078920
3	18336918	18336936
3	42158852	42158870
4	122871501	122871519
5	158743974	158743992
5	37413296	37413314
7	139303798	139303816
7	41736209	41736227
8	98565837	98565855
1	202968558	202968576
11	13232072	13232090
11	44117173	44117191
12	27006873	27006891
13	25579498	25579516
14	76027481	76027499
17	27697318	27697336
2	95742646	95742664
3	128336687	128336705
5	34523410	34523428
6	96314791	96314809
9	127299180	127299198
9	136658287	136658305
1	226099203	226099221
1	226252138	226252156
11	35164099	35164117
11	36514445	36514463
12	15148937	15148955
12	1692822	1692840
13	52372036	52372054
17	10640587	10640605
17	17794505	17794523
17	25783008	25783026
19	17496973	17496991
2	171785432	171785450
2	45722009	45722027
20	21216855	21216873
4	141782690	141782708
4	16918539	16918557
6	136904323	136904341
7	87740897	87740915
8	132816628	132816646
8	145181524	145181542
1	108668332	108668350
1	156860083	156860101
1	19980355	19980373
1	88419610	88419628
10	97453930	97453948
11	102537262	102537280
11	22266710	22266728
12	57157058	57157076
16	57933797	57933815
18	47536332	47536350
19	29201400	29201418
2	32997862	32997880
22	46938369	46938387
3	187396855	187396873
3	51672104	51672122
5	133205040	133205058
5	156898921	156898939
6	16771370	16771388
9	34074376	34074394
1	109942170	109942188
10	94052015	94052033
12	113634929	113634947
13	45058008	45058026
14	21536767	21536785
14	67213190	67213208
17	48104360	48104378
20	60732146	60732164
3	139146568	139146586
3	187036778	187036796
3	191134965	191134983
6	153633956	153633974
6	33736509	33736527
7	24860001	24860019
9	103463040	103463058
X	137827593	137827611
1	155023090	155023108
1	246859945	246859963
10	86024518	86024536
13	79552716	79552734
14	103607705	103607723
14	60651236	60651254
16	19400676	19400694
16	27166518	27166536
18	77404251	77404269
2	160824997	160825015
21	44559266	44559284
22	20226242	20226260
22	31545161	31545179
3	45082386	45082404
4	6333951	6333969
6	137962818	137962836
6	138029168	138029186
6	149269192	149269210
X	53118606	53118624
12	117037624	117037642
12	12717135	12717153
13	114520096	114520114
14	65103583	65103601
16	11501500	11501518
16	67528066	67528084
17	262199	262217
20	3034681	3034699
20	56197718	56197736
3	111830829	111830847
3	151186274	151186292
3	67435382	67435400
6	134242567	134242585
6	30698800	30698818
6	52528623	52528641
7	1209684	1209702
9	128137172	128137190
9	80073095	80073113
X	71238603	71238621
10	121176572	121176590
10	73044996	73045014
12	4147026	4147044
17	40833379	40833397
17	73585673	73585691
17	76010115	76010133
2	28675524	28675542
2	65800445	65800463
2	69951952	69951970
20	60712057	60712075
6	144334730	144334748
6	37980566	37980584
7	25932623	25932641
8	21104460	21104478
8	3394161	3394179
9	79319692	79319710
1	154158736	154158754
11	8350486	8350504
12	9895871	9895889
13	33225061	33225079
14	77114227	77114245
18	12039120	12039138
19	4732799	4732817
2	228103158	228103176
3	130258050	130258068
4	11425831	11425849
4	159651288	159651306
5	35926737	35926755
7	129007598	129007616
8	2481150	2481168
9	130706146	130706164
1	201528953	201528971
10	75639582	75639600
12	53459891	53459909
12	54833597	54833615
16	21668684	21668702
17	41561170	41561188
